 <event>
 4  66.9551352 -53.5362893  28.4797723  28.3858843  0.
 5  334.761414  217.451597  223.664598  121.466681  0.
 6  190.096043  153.304847 -97.7641289  55.4644453  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  455.538433 -434.674218 -38.8172108 -130.64001  0.
 4  155.479302  131.057224  40.6667158  73.1029115  0.
 5  247.427309  209.989405 -106.356829  76.242692  0.
 6  141.554955  93.6275889  104.507324 -18.7055937  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  309.866861 -33.0975645 -162.064846  262.024824  0.
 4  218.164686 -193.808325  3.21226269  100.119154  0.
 5  181.431356  75.1916157  115.262521 -118.229054  0.
 6  290.537097  151.714274  43.5900625 -243.914924  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  431.763149  160.208373  369.869242  154.756059  0.
 4  214.845389  1.6906022 -200.997293  75.8667986  0.
 5  202.417488 -53.7269736 -147.808117 -127.432382  0.
 6  150.973975 -108.172001 -21.0638321 -103.190475  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  114.238031  45.3640914  55.2891632 -89.0816219  0.
 4  277.775902  116.585948 -104.657216 -229.377496  0.
 5  219.405448  54.9509235 -187.528438  99.7608735  0.
 6  388.580619 -216.900963  236.896491  218.698244  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  368.706097  353.186588  104.287124 -18.100164  0.
 4  101.7054 -53.5386059 -75.1657212 -42.7518471  0.
 5  321.536482 -276.605464 -90.762856 -136.518242  0.
 6  208.052021 -23.0425174  61.641453  197.370254  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  331.14189  189.602934 -227.711153  147.828648  0.
 4  126.043734 -44.8479569  99.6480351  62.8168194  0.
 5  298.172191  95.9560173  123.124401 -254.046217  0.
 6  244.642185 -240.710994  4.93871716  43.4007489  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  70.9331592  8.99458452  5.12430142 -70.1737277  0.
 4  417.352702  319.341745  15.8304284 -268.241543  0.
 5  206.570398 -121.336271  87.7174474  142.318264  0.
 6  305.14374 -207.000058 -108.672177  196.097007  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  281.819153 -164.587438 -178.721619  142.799136  0.
 4  222.41833 -125.824039  60.0896122  173.284342  0.
 5  244.650314  65.3419468  116.906023 -204.736874  0.
 6  251.112203  225.06953  1.72598411 -111.346603  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  441.043524 -339.990234  270.412459 -76.1782947  0.
 4  162.335138  147.674544 -51.7190464 -43.2442613  0.
 5  330.809782  153.555335 -271.198667  110.937612  0.
 6  65.811557  38.760354  52.5052542  8.48494387  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  399.998821  293.460532 -189.557192  194.802578  0.
 4  308.014758 -160.179235  140.457212 -222.457805  0.
 5  123.157481  16.6996876  64.3853282  103.650447  0.
 6  168.82894 -149.980985 -15.2853481 -75.9952189  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  433.469225  73.2449968  187.912931 -383.691894  0.
 4  311.073131 -144.520858 -29.5111127  273.878274  0.
 5  200.666367  63.3786128 -180.580824  60.338282  0.
 6  54.7912765  7.89724816  22.1790062  49.4753387  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  320.28705  188.245367 -175.537445  190.615009  0.
 4  149.868221 -67.8910006 -65.8718523 -116.241967  0.
 5  178.613096  159.968246  66.0759623  44.1221658  0.
 6  351.231633 -280.322613  175.333335 -118.495208  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  320.70346 -314.660195  27.5765546 -55.4905798  0.
 4  252.430834  125.622975  108.377956  190.248292  0.
 5  229.291366 -3.75953207 -178.042461 -144.43434  0.
 6  197.574341  192.796752  42.0879499  9.67662721  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  237.900624  174.811929  59.6628635 -149.926111  0.
 4  123.287759 -84.0524374  90.1784703  1.70372781  0.
 5  369.225738  138.242077 -286.636907  187.232629  0.
 6  269.58588 -229.001569  136.795573 -39.0102461  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  380.077253  117.207428 -14.4765908  361.263845  0.
 4  106.343153 -73.4883092 -3.52521497 -76.7848122  0.
 5  334.62984  81.4735199 -108.031461 -306.052935  0.
 6  178.949754 -125.192639  126.033267  21.5739025  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  130.446751  83.2833813 -89.8352849 -44.8314034  0.
 4  365.050819 -45.3983516 -58.5858919 -357.447595  0.
 5  280.226232 -151.160487  69.7779602  225.40693  0.
 6  224.276199  113.275457  78.6432166  176.872068  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  191.593179  85.0777192  70.8626932  156.359223  0.
 4  120.217557  73.6442046  60.6564086 -73.1409059  0.
 5  266.130326  21.2452424  250.215738 -88.125335  0.
 6  422.058938 -179.967166 -381.73484  4.9070179  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  392.780874  15.5341891 -189.92149  343.460816  0.
 4  125.535445 -69.2610866  77.3734885 -70.5364658  0.
 5  298.615294 -82.9952115 -8.40899752 -286.72666  0.
 6  183.068387  136.722109  120.956999  13.8023096  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  260.777957  45.9230418 -216.94676 -137.223615  0.
 4  248.432708 -194.495544 -0.816424689  154.562698  0.
 5  273.853738  167.528232  124.227635  177.47579  0.
 6  216.935597 -18.9557299  93.5355494 -194.814872  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  277.91404  59.7815259  33.8240211 -269.292254  0.
 4  352.89113  160.215043  109.023928  294.918755  0.
 5  105.81611 -11.2574348 -3.31228752 -105.163434  0.
 6  263.378721 -208.739134 -139.535662  79.5369331  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  161.510297  23.8429345  79.206748 -138.720516  0.
 4  277.338524 -78.4135653  137.121907 -227.959541  0.
 5  398.653824 -102.504166 -203.629877  327.036146  0.
 6  162.497355  157.074797 -12.6987784  39.6439113  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  301.336359 -288.270874  81.417046 -32.7836692  0.
 4  205.830447 -49.8449897 -50.445804  193.227511  0.
 5  66.9583393 -26.3296752  37.1335142  49.1046793  0.
 6  425.874854  364.445539 -68.1047562 -209.548521  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  414.649803  171.660989 -375.613306 -37.1699997  0.
 4  174.884967 -170.493625  5.86525187 -38.500315  0.
 5  177.181977 -25.6029205  139.725882  105.89911  0.
 6  233.283253  24.4355562  230.022172 -30.2287952  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  459.894182  9.54650133 -364.30705 -280.520758  0.
 4  350.673744  14.1875771  333.514834  107.418076  0.
 5  161.081652 -8.76015067  45.7126058  154.210622  0.
 6  28.3504225 -14.9739277 -14.9203894  18.8920598  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  361.638287  214.335421  248.538524 -151.892002  0.
 4  124.620923  39.8107301 -80.693531 -86.2208459  0.
 5  124.976274 -98.8646478 -0.2889104 -76.4510767  0.
 6  388.764516 -155.281503 -167.556082  314.563925  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  45.9617794 -43.6609466  12.556435 -6.96726948  0.
 4  323.700577 -5.77303891  323.647841  0.90003952  0.
 5  358.727713 -212.811104 -285.529382 -43.2432456  0.
 6  271.609931  262.245089 -50.6748945  49.3104756  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  447.278427 -444.043016  48.1053319  23.8677265  0.
 4  49.4364789 -40.9398583  24.5858758  12.7839022  0.
 5  274.580465  274.020602  12.2684945 -12.5150312  0.
 6  228.704628  210.962273 -84.9597022 -24.1365975  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  270.705044  209.17636 -77.5166437 -153.354627  0.
 4  180.488647 -84.6960946  158.181683  19.5263495  0.
 5  225.527601  182.970854 -124.309175  43.9499052  0.
 6  323.278708 -307.451119  43.6441351  89.8783723  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  146.528001 -78.8033609 -50.0801837  112.926793  0.
 4  198.160165  105.827943 -31.2580632 -164.592925  0.
 5  335.407511 -255.460349 -87.2902077  199.044286  0.
 6  319.904323  228.435767  168.628455 -147.378155  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  323.846703 -186.925341  129.965675  230.313975  0.
 4  159.654093  12.8840337 -149.34974 -54.9371122  0.
 5  146.85851 -108.373045  82.7550225  54.5372472  0.
 6  369.640694  282.414353 -63.3709577 -229.91411  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  193.499517 -137.906923  100.994987 -90.6849292  0.
 4  341.384086  219.855106  175.370366 -193.525351  0.
 5  395.611962 -123.194067 -223.439733  302.335462  0.
 6  69.5044345  41.2458844 -52.9256197 -18.1251819  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  380.786524 -202.900864 -80.7187126  311.952089  0.
 4  340.333701  239.519116  163.27926 -178.318548  0.
 5  163.434908 -7.19823493 -155.665828 -49.2676846  0.
 6  115.444866 -29.4200171  73.1052808 -84.3658561  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  299.281245 -93.6841425  183.219946  217.308528  0.
 4  139.683926 -43.8051013  90.7055046 -96.7740861  0.
 5  133.080857 -22.4261694  37.4008527  125.732882  0.
 6  427.953972  159.915413 -311.326304 -246.267324  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  205.067747  126.807362 -160.461615  14.991467  0.
 4  327.7931  11.9329871  256.480766  203.773248  0.
 5  341.607734 -84.7349237 -58.5492927 -325.711248  0.
 6  125.531419 -54.0054251 -37.4698589  106.946533  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  149.927904  138.579566 -40.1010083  40.816534  0.
 4  224.672038  99.4911856  201.215943  9.54845665  0.
 5  360.127225 -145.889393 -139.636011 -298.177276  0.
 6  265.272832 -92.1813583 -21.4789234  247.812285  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  217.896229 -112.105846  186.842565 -0.949696523  0.
 4  177.94213  117.841303  133.306816  2.47427392  0.
 5  145.286318  40.6975942  135.195081 -34.2652867  0.
 6  458.875323 -46.433051 -455.344462  32.7407093  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  99.9997636 -38.2574989 -87.6305052  29.2781669  0.
 4  306.468677  161.78178 -80.3125707  247.587553  0.
 5  346.926681  95.5267932  66.3003998 -326.859313  0.
 6  246.604879 -219.051075  101.642676  49.9935926  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  251.15833 -184.895848  6.73748165 -169.84887  0.
 4  285.510548  137.214113  139.303293  208.046035  0.
 5  165.681959  53.8435199  112.629599  108.930989  0.
 6  297.649162 -6.16178461 -258.670374 -147.128154  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  165.51876 -4.82279892  164.732075  15.3799779  0.
 4  418.346767  137.55024 -62.7209562 -390.076954  0.
 5  406.54071 -134.996219 -108.337645  367.850954  0.
 6  9.59376347  2.26877858  6.32652529  6.84602213  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  203.512942  102.083481  5.11928548  175.98373  0.
 4  344.086662 -215.574167 -252.074779  91.5517094  0.
 5  41.3052168 -36.8769308 -13.9321308  12.3332335  0.
 6  411.095179  150.367616  260.887624 -279.868673  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  51.9399456  25.8246187 -10.8006529 -43.7514904  0.
 4  416.892502  191.737276 -370.128068 -6.43341892  0.
 5  307.296562 -41.2460031  272.635656  135.645653  0.
 6  223.87099 -176.315892  108.293064 -85.4607432  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  464.88671 -253.044104  388.560794  33.2993217  0.
 4  181.554222  67.0186846 -155.967219 -64.3790193  0.
 5  28.0180975 -15.1971347  19.4357425 -13.2782828  0.
 6  325.54097  201.222554 -252.029317  44.3579804  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  145.843929 -66.8904819  73.4244175 -106.794055  0.
 4  382.725525  113.376402 -86.1772227  355.243727  0.
 5  334.883293 -92.4626704 -102.696524 -305.042453  0.
 6  136.547252  45.9767505  115.449329  56.592781  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  165.79813  21.5666826  162.538187  24.6015403  0.
 4  374.59488 -99.059046  21.2142171 -360.636364  0.
 5  203.022116  87.8993434 -164.404309  80.3922149  0.
 6  256.584874 -10.4069799 -19.3480947  255.642609  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  290.535823 -114.984654  266.809405 -1.52810923  0.
 4  163.181855 -140.737009 -80.4892773  18.5172474  0.
 5  116.410861 -72.1315671  89.3721914  19.0036055  0.
 6  429.871461  327.85323 -275.692319 -35.9927437  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  174.225446 -7.77340895  167.360019 -47.7985815  0.
 4  376.897691 -308.261023 -23.204398  215.612076  0.
 5  240.13178  231.760042  14.2967387 -61.2058671  0.
 6  208.745082  84.2743909 -158.45236 -106.607627  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  218.028585  6.97521749 -167.335591 -139.594449  0.
 4  46.781203 -42.5197132 -19.2306825  3.27655163  0.
 5  346.401041 -321.801155  128.101826 -5.25545433  0.
 6  388.789171  357.345651  58.4644469  141.573352  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  211.493414  117.837773 -167.581548  52.5371122  0.
 4  356.03461 -265.454107  143.086941  189.264069  0.
 5  111.9146 -90.8366564  57.9798685 -30.1979216  0.
 6  320.557376  238.45299 -33.4852624 -211.60326  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  370.857484  35.6918859  368.798609 -15.778121  0.
 4  107.975634 -20.2353742  5.62747299 -105.913166  0.
 5  374.730014 -151.978177 -321.593343  117.910725  0.
 6  146.436867  136.521665 -52.8327388  3.78056202  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  363.250866 -355.281982  71.6136905 -24.441449  0.
 4  72.1987594  69.3149331  19.0545667  6.71002217  0.
 5  145.276285 -129.099151 -42.0838119  51.6484372  0.
 6  419.274089  415.0662 -48.5844453 -33.9170104  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  206.799544  73.2146854 -192.700377 -16.49928  0.
 4  119.420688 -7.81632266 -86.043876  82.4418419  0.
 5  332.119247  217.646832  222.009999  116.810149  0.
 6  341.66052 -283.045195  56.7342536 -182.752711  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  318.776986  154.055806  172.453411  219.420592  0.
 4  184.984239  46.9646  177.978651 -18.3601462  0.
 5  248.613576 -165.93513 -183.918652 -21.1700709  0.
 6  247.625199 -35.0852754 -166.51341 -179.890375  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  94.6837007 -21.3429353 -43.2630501  81.4726383  0.
 4  390.75499  297.115702 -64.1830474  245.54482  0.
 5  104.117043  46.4105251  8.37032363 -92.824348  0.
 6  410.444266 -322.183291  99.0757738 -234.19311  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  121.723907 -35.6431547  58.460414  100.64122  0.
 4  380.158561 -204.340622  313.177334  68.4499758  0.
 5  338.094708  197.173816 -217.453285 -167.763485  0.
 6  160.022824  42.8099609 -154.184463 -1.32771071  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  432.902425 -278.019869  278.854373 -179.860225  0.
 4  366.368715  200.833308 -173.380557  252.648373  0.
 5  173.55214  77.4552539 -128.43349 -87.3262123  0.
 6  27.1767212 -0.268692895  22.9596743  14.5380652  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  210.632592  83.7449328 -51.9011986  186.169656  0.
 4  238.573164 -215.392188  78.0307728  66.5924792  0.
 5  379.574249  50.4119145  68.7443826 -369.877627  0.
 6  171.219995  81.2353407 -94.8739567  117.115492  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  440.68422  46.1233614 -376.275508  224.70416  0.
 4  344.671326 -136.284552  312.704068 -49.406575  0.
 5  138.853159  60.034491  66.9019059 -105.830972  0.
 6  75.7912945  30.1266997 -3.33046601 -69.4666127  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  226.28099  102.464518  185.517288 -79.2934093  0.
 4  119.972768  2.64367819  109.659701 -48.5924476  0.
 5  486.761359 -83.1379151 -460.609713  133.654029  0.
 6  166.984884 -21.9702809  165.432725 -5.76817208  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  448.016855 -389.53424  74.0130485 -208.576717  0.
 4  104.534246  29.1747759  98.3311787  20.1796989  0.
 5  266.270571  195.23326 -118.098567  137.246929  0.
 6  181.178328  165.126204 -54.2456598  51.1500893  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  376.522851  330.066296  102.73328 -149.236628  0.
 4  429.579988 -264.833546 -265.02014  210.158235  0.
 5  34.4783729 -26.0329923  13.891312 -17.8346001  0.
 6  159.418788 -39.1997574  148.395549 -43.0870069  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  369.06706 -233.023543 -71.6764275 -277.079434  0.
 4  333.369602  207.090537  46.8880608  257.002549  0.
 5  147.324375 -34.0379534  118.052499 -81.298811  0.
 6  150.238963  59.9709592 -93.2641326  101.375696  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  311.383953  238.500954  199.987168  9.07709329  0.
 4  213.678698  132.097691 -132.734496 -102.909375  0.
 5  289.904999 -253.257857  73.2967079  120.552724  0.
 6  185.03235 -117.340788 -140.54938 -26.720443  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  203.5859  81.4266963  132.176388  131.705407  0.
 4  160.999435 -98.291736  103.234008  74.8484622  0.
 5  286.996677  186.610553  68.861597 -206.885656  0.
 6  348.417989 -169.745513 -304.271993  0.331786344  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  261.248508 -146.053576  194.634749  95.0602479  0.
 4  268.684165 -249.670012 -20.5294318 -97.1319117  0.
 5  49.3958113 -3.52972942 -43.8701236 -22.4254196  0.
 6  420.671515  399.253317 -130.235193  24.4970835  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  219.263853  137.062185  153.010473  76.6706593  0.
 4  210.892215  28.6189683  155.241304 -139.84498  0.
 5  423.974707 -134.164973 -349.164744  199.595325  0.
 6  145.869225 -31.5161806  40.9129666 -136.421004  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  260.641512  118.200079 -152.269507  175.432996  0.
 4  189.620954 -30.498964  41.2230224 -182.555695  0.
 5  327.670781 -251.919002  142.999319  153.154013  0.
 6  222.066754  164.217888 -31.9528334 -146.031315  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  226.103955  45.749011 -198.993685  97.1161145  0.
 4  176.953997 -5.75083031  149.467814  94.5463771  0.
 5  275.779229 -221.860557 -160.846483 -30.9916921  0.
 6  321.16282  181.862377  210.372354 -160.670799  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  328.684934 -243.741664  163.199956 -148.288778  0.
 4  200.373447  171.90749  95.9031893 -37.4153904  0.
 5  99.1547944 -54.6970454  64.0462086  52.3258029  0.
 6  371.786824  126.53122 -323.149354  133.378365  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  193.889835 -181.525683  17.4887902 -65.8470714  0.
 4  264.47676  100.219645  34.8003483  242.266207  0.
 5  237.711726  130.139548  198.565278 -11.9328556  0.
 6  303.921678 -48.8335098 -250.854417 -164.48628  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  233.939491 -140.88302  161.440702 -93.8965383  0.
 4  405.135787  214.251324 -59.0067575  338.747072  0.
 5  246.044465  7.54514428 -20.8836463 -245.040452  0.
 6  114.880256 -80.9134483 -81.5502982  0.18991777  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  169.667149 -105.300461 -128.366605 -34.9395039  0.
 4  124.045755  103.619538 -51.8445505 -44.299926  0.
 5  288.121358 -197.050436 -56.4300441 -202.486277  0.
 6  418.165738  198.73136  236.6412  281.725707  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  347.944247  297.490635 -154.101982 -93.8994157  0.
 4  138.59522 -57.3534457  125.395398 -13.9718148  0.
 5  302.974782 -119.924269 -0.121017492  278.229894  0.
 6  210.48575 -120.212921  28.8276021 -170.358663  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  318.406664 -129.354378 -230.34326 -177.742035  0.
 4  266.593668  19.4645838 -161.239251  211.412435  0.
 5  379.496984  119.204471  359.663276 -21.2269369  0.
 6  35.5026843 -9.31467627  31.9192357 -12.4434636  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  292.846622  231.370187 -119.517286 -133.949987  0.
 4  43.6950998  2.74559089  13.6210267 -41.426937  0.
 5  360.673999 -154.445798 -166.842884  279.992287  0.
 6  302.784279 -79.6699799  272.739143 -104.615363  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  457.876401 -409.815348  53.7082841  197.021824  0.
 4  231.749921  152.317029 -116.95217 -129.729482  0.
 5  72.6164609  49.6761879 -45.2109512 -27.5934167  0.
 6  237.757218  207.822131  108.454837 -39.6989256  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  211.234972  99.2777891  178.446176  54.0471664  0.
 4  283.009767  46.6138267 -270.726569 -68.0353142  0.
 5  259.689273 -4.28444127  215.123934 -145.40239  0.
 6  246.065989 -141.607175 -122.843541  159.390537  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  179.399674 -84.3660267 -151.643964 -45.5052182  0.
 4  216.898116 -16.3933748  172.747526 -130.132019  0.
 5  350.797116  195.235664 -253.523774  143.761427  0.
 6  252.905093 -94.4762628  232.420212  31.8758095  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  433.818092 -43.9930255  393.359672  177.569476  0.
 4  264.883962  157.277224 -212.043226 -21.5652129  0.
 5  235.777201 -142.685785 -124.981027 -140.040703  0.
 6  65.5207453  29.401587 -56.3354195 -15.9635603  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  485.347997 -128.889274 -233.191142 -405.6749  0.
 4  246.894711  41.7922298  56.4847487  236.685194  0.
 5  216.997682  61.7462115  133.817135  159.274523  0.
 6  50.7596097  25.3508332  42.8892581  9.71518273  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  253.34933 -12.2011412  107.27165  229.193822  0.
 4  467.13753 -36.9017939  24.8194432 -465.015833  0.
